Drug Name,Chemical Compound,Usage,Dosage,Side Effects,Manufacturer,SMILES,MolWt,LogP,NumHAcceptors,NumHDonors,Side Effects Encoded
DengueDrug110,C209H309N119O114,Antiviral,62 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany4,c1(SCc2c(F)cccc2)[nH]c(=O)c2c(=CNC(=C(OC)C=2)OC)n1,361.39800000000014,0.7848999999999996,6.0,2.0,0
DengueDrug111,C210H310N120O115,Antiviral,186 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany0,n1nc(SCC2C(=O)N(C(C3C(C)C(C(NC2=3)=O)N)=O)C)n(n1)CC(O)=O,395.4010000000002,-2.188099999999997,10.0,3.0,2
DengueDrug112,C211H311N121O116,Antiviral,70 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany1,C1NC(=C(OC)C=c2c=1nc([nH]c2=O)SCc1c(cccc1)F)OC,361.398,0.7848999999999995,6.0,2.0,0
DengueDrug113,C212H312N122O117,Antiviral,103 mg/day,"Vision problems, heart issues",PharmaCompany2,N1(CCN(C)CC1)c1c2ccc(cc2cnc1)Cl,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug114,C213H313N123O118,Antiviral,199 mg/day,"Dizziness, fatigue, headache",PharmaCompany3,CN(C(=Nc1n(C)cnc1)SCCNC)C,241.364,0.9217999999999997,5.0,1.0,3
DengueDrug115,C214H314N124O119,Antiviral,77 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany4,c1(nnnn1CC(O)=O)SCC1C2NC(C(N)C(C)C=2C(N(C1=O)C)=O)=O,395.4010000000002,-2.188099999999996,10.0,3.0,2
DengueDrug116,C215H315N125O120,Antiviral,143 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,[Na+].c1c(c(ccc1)C(C)c1ccccc1)C(C)C([O-])=O,276.31100000000004,-0.30419999999999936,2.0,0.0,7
DengueDrug117,C216H316N126O121,Antiviral,118 mg/day,"Vision problems, heart issues",PharmaCompany1,N1(CCN(C)CC1)c1cncc2cc(Cl)ccc12,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug118,C217H317N127O122,Antiviral,63 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,[Na+].c1(ccccc1)C(c1c(C(C)C([O-])=O)cccc1)C,276.311,-0.30419999999999847,2.0,0.0,7
DengueDrug119,C218H318N128O123,Antiviral,178 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany3,c1(c(F)cccc1)CSc1[nH]c(=O)c2=CC(=C(NC=c2n1)OC)OC,361.3980000000001,0.7848999999999996,6.0,2.0,0
DengueDrug120,C219H319N129O124,Antiviral,72 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany4,N1C2C(C(N(C(=O)C=2C(C(N)C1=O)C)C)=O)CSc1nnnn1CC(O)=O,395.40100000000007,-2.188099999999997,10.0,3.0,2
DengueDrug121,C220H320N130O125,Antiviral,117 mg/day,"Dizziness, fatigue, headache",PharmaCompany0,Cn1c(cnc1)N=C(SCCNC)N(C)C,241.36399999999998,0.9217999999999997,5.0,1.0,3
DengueDrug122,C221H321N131O126,Antiviral,89 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany1,O=C(c1c(cccc1)OC(C)=O)O,180.15899999999996,1.3101,3.0,1.0,4
DengueDrug123,C222H322N132O127,Antiviral,167 mg/day,"Vision problems, heart issues",PharmaCompany2,c1c(cc2c(c(cnc2)N2CCN(CC2)C)c1)Cl,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug124,C223H323N133O128,Antiviral,65 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany3,C(O)(c1ccccc1OC(C)=O)=O,180.15899999999996,1.3100999999999998,3.0,1.0,4
DengueDrug125,C224H324N134O129,Antiviral,111 mg/day,"Photosensitivity, stomach upset",PharmaCompany4,C1(O)C(C(C(C(C1N1C(=C(c2ccccc2)N2CC(C1C(C)C2=O)=O)O)C)C)O)O,416.47400000000016,0.3394000000000002,7.0,4.0,5
DengueDrug126,C225H325N135O130,Antiviral,55 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany0,c1cc(OC(C)=O)c(C(=O)O)cc1,180.159,1.3100999999999998,3.0,1.0,4
DengueDrug127,C226H326N136O131,Antiviral,148 mg/day,"Vision problems, heart issues",PharmaCompany1,c1(N2CCN(C)CC2)c2c(cc(Cl)cc2)cnc1,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug128,C227H327N137O132,Antiviral,189 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,C(CC(c1ccccc1)c1ccc(Cl)cn1)N(C)C,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug129,C228H328N138O133,Antiviral,113 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,CN(C)CCC(c1ccccc1)c1ncc(cc1)Cl,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug130,C229H329N139O134,Antiviral,146 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany4,C1(OC)C=c2c([nH]c(nc2=CNC=1OC)SCc1c(cccc1)F)=O,361.3980000000001,0.7849000000000006,6.0,2.0,0
DengueDrug131,C230H330N140O135,Antiviral,67 mg/day,"Photosensitivity, stomach upset",PharmaCompany0,C1N2C(=C(N(C(C(C)C2=O)C1=O)C1C(C(O)C(O)C(C)C1C)O)O)c1ccccc1,416.4740000000001,0.33940000000000076,7.0,4.0,5
DengueDrug132,C231H331N141O136,Antiviral,90 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany1,Oc1c(c(c(c(c1)[C@@H]1C[C@H]([C@H]([C@@H]([C@@H](O1)C)CC)O)O[C@H]1[C@H](O)[C@H](O[C@@H](C1)O)N(C)C)O)O)O,473.5190000000002,0.4870999999999999,11.0,7.0,1
DengueDrug133,C232H332N142O137,Antiviral,178 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,[C@@H]1(N(C)C)[C@@H](O)[C@H](O[C@H]2[C@H]([C@H](CC)[C@H](C)O[C@H](c3c(c(c(c(O)c3)O)O)O)C2)O)C[C@H](O1)O,473.5190000000002,0.48709999999999903,11.0,7.0,1
DengueDrug134,C233H333N143O138,Antiviral,73 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,O=C(C(C)c1ccccc1C(c1ccccc1)C)[O-].[Na+],276.311,-0.30420000000000025,2.0,0.0,7
DengueDrug135,C234H334N144O139,Antiviral,74 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany4,CN(C)[C@H]1O[C@H](O)C[C@@H](O[C@@H]2C[C@@H](c3c(c(O)c(O)c(O)c3)O)O[C@@H](C)[C@H]([C@@H]2O)CC)[C@@H]1O,473.5190000000002,0.48709999999999937,11.0,7.0,1
DengueDrug136,C235H335N145O140,Antiviral,108 mg/day,"Vision problems, heart issues",PharmaCompany0,c1cc(ncc1)Nc1ccc(cc1)C(CNC(C)C)O,271.364,2.8566000000000007,4.0,3.0,8
DengueDrug137,C236H336N146O141,Antiviral,107 mg/day,"Dizziness, fatigue, headache",PharmaCompany1,c1ncn(c1N=C(SCCNC)N(C)C)C,241.36399999999998,0.9217999999999997,5.0,1.0,3
DengueDrug138,C237H337N147O142,Antiviral,51 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,[Na+].c1c(C(c2ccccc2)C)c(ccc1)C(C(=O)[O-])C,276.31100000000004,-0.30419999999999936,2.0,0.0,7
DengueDrug139,C238H338N148O143,Antiviral,80 mg/day,"Photosensitivity, stomach upset",PharmaCompany3,CC1C(C)C(O)C(O)C(O)C1N1C2C(=O)CN(C(c3ccccc3)=C1O)C(C2C)=O,416.4740000000001,0.3394000000000003,7.0,4.0,5
DengueDrug140,C239H339N149O144,Antiviral,52 mg/day,"Vision problems, heart issues",PharmaCompany4,n1ccccc1Nc1ccc(cc1)C(CNC(C)C)O,271.364,2.8566000000000007,4.0,3.0,8
DengueDrug141,C240H340N150O145,Antiviral,62 mg/day,"Vision problems, heart issues",PharmaCompany0,c1c(C(CNC(C)C)O)ccc(Nc2ncccc2)c1,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug142,C241H341N151O146,Antiviral,155 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany1,c1([nH]c(c2c(=CNC(OC)=C(OC)C=2)n1)=O)SCc1c(cccc1)F,361.3980000000001,0.7849000000000004,6.0,2.0,0
DengueDrug143,C242H342N152O147,Antiviral,71 mg/day,"Dizziness, fatigue, headache",PharmaCompany2,N(C(SCCNC)=Nc1n(cnc1)C)(C)C,241.364,0.9218,5.0,1.0,3
DengueDrug144,C243H343N153O148,Antiviral,150 mg/day,"Dizziness, fatigue, headache",PharmaCompany3,CN(C(SCCNC)=Nc1n(cnc1)C)C,241.36400000000003,0.9217999999999997,5.0,1.0,3
DengueDrug145,C244H344N154O149,Antiviral,153 mg/day,"Photosensitivity, stomach upset",PharmaCompany4,OC1N(C2C(C(=O)N(CC2=O)C=1c1ccccc1)C)C1C(C)C(C(O)C(C1O)O)C,416.4740000000001,0.3393999999999996,7.0,4.0,5
DengueDrug146,C245H345N155O150,Antiviral,75 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,C(C(c1c(C(c2ccccc2)C)cccc1)C)([O-])=O.[Na+],276.311,-0.30420000000000025,2.0,0.0,7
DengueDrug147,C246H346N156O151,Antiviral,135 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany1,C12C(N(C(=O)C(C=2NC(C(C1C)N)=O)CSc1n(nnn1)CC(O)=O)C)=O,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug148,C247H347N157O152,Antiviral,63 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany2,C12NC(=O)C(C(C=1C(=O)N(C(C2CSc1n(CC(O)=O)nnn1)=O)C)C)N,395.4010000000001,-2.1880999999999977,10.0,3.0,2
DengueDrug149,C248H348N158O153,Antiviral,119 mg/day,"Vision problems, heart issues",PharmaCompany3,c1(c2ccc(Cl)cc2cnc1)N1CCN(C)CC1,261.75600000000003,2.6400000000000015,3.0,0.0,8
DengueDrug150,C249H349N159O154,Antiviral,74 mg/day,"Vision problems, heart issues",PharmaCompany4,CC(NCC(O)c1ccc(Nc2ccccn2)cc1)C,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug151,C250H350N160O155,Antiviral,153 mg/day,"Vision problems, heart issues",PharmaCompany0,c1ncc2c(c1N1CCN(CC1)C)ccc(c2)Cl,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug152,C251H351N161O156,Antiviral,64 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,[Na+].c1cc(C(C)c2c(cccc2)C(C([O-])=O)C)ccc1,276.311,-0.30419999999999936,2.0,0.0,7
DengueDrug153,C252H352N162O157,Antiviral,172 mg/day,"Vision problems, heart issues",PharmaCompany2,c1(ccc(C(CNC(C)C)O)cc1)Nc1ncccc1,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug154,C253H353N163O158,Antiviral,65 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany3,Fc1ccccc1CSc1[nH]c(c2c(n1)=CNC(OC)=C(OC)C=2)=O,361.3980000000002,0.7849,6.0,2.0,0
DengueDrug155,C254H354N164O159,Antiviral,56 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany4,c1cc(C(=O)O)c(cc1)OC(C)=O,180.15899999999993,1.3100999999999998,3.0,1.0,4
DengueDrug156,C255H355N165O160,Antiviral,175 mg/day,"Dizziness, fatigue, headache",PharmaCompany0,N(c1n(cnc1)C)=C(N(C)C)SCCNC,241.36399999999998,0.9217999999999997,5.0,1.0,3
DengueDrug157,C256H356N166O161,Antiviral,165 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany1,OC(C(c1ccc(cc1)CC(C)C)C)=O,206.28499999999994,3.0732000000000017,1.0,1.0,6
DengueDrug158,C257H357N167O162,Antiviral,87 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany2,O=C1C(C(C)C2=C(C(CSc3n(CC(=O)O)nnn3)C(=O)N(C)C2=O)N1)N,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug159,C258H358N168O163,Antiviral,121 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany3,[nH]1c(SCc2ccccc2F)nc2c(=CC(=C(OC)NC=2)OC)c1=O,361.3980000000001,0.7848999999999997,6.0,2.0,0
DengueDrug160,C259H359N169O164,Antiviral,178 mg/day,"Photosensitivity, stomach upset",PharmaCompany4,c1c(cccc1)C1=C(N(C2C(C(C(O)C(C)C2C)O)O)C2C(CN1C(=O)C2C)=O)O,416.4740000000002,0.33939999999999987,7.0,4.0,5
DengueDrug161,C260H360N170O165,Antiviral,152 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany0,C12NC(=O)C(C(C=1C(N(C(C2CSc1n(nnn1)CC(O)=O)=O)C)=O)C)N,395.4010000000002,-2.188099999999997,10.0,3.0,2
DengueDrug162,C261H361N171O166,Antiviral,172 mg/day,"Vision problems, heart issues",PharmaCompany1,CC(C)NCC(c1ccc(Nc2ncccc2)cc1)O,271.36400000000003,2.8566000000000007,4.0,3.0,8
DengueDrug163,C262H362N172O167,Antiviral,141 mg/day,"Vision problems, heart issues",PharmaCompany2,c1cccnc1Nc1ccc(cc1)C(O)CNC(C)C,271.36400000000003,2.8566000000000003,4.0,3.0,8
DengueDrug164,C263H363N173O168,Antiviral,110 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,[Na+].c1c(c(ccc1)C(C)C(=O)[O-])C(c1ccccc1)C,276.311,-0.30419999999999847,2.0,0.0,7
DengueDrug165,C264H364N174O169,Antiviral,76 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,Clc1cnc(C(CCN(C)C)c2ccccc2)cc1,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug166,C265H365N175O170,Antiviral,58 mg/day,"Vision problems, heart issues",PharmaCompany0,C(C)(NCC(O)c1ccc(cc1)Nc1ccccn1)C,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug167,C266H366N176O171,Antiviral,140 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany1,CC1C(C(NC2=C1C(=O)N(C(C2CSc1n(CC(O)=O)nnn1)=O)C)=O)N,395.4010000000001,-2.1880999999999977,10.0,3.0,2
DengueDrug168,C267H367N177O172,Antiviral,149 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,[Na+].c1(C(C)C([O-])=O)c(cccc1)C(c1ccccc1)C,276.31100000000004,-0.30419999999999847,2.0,0.0,7
DengueDrug169,C268H368N178O173,Antiviral,194 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany3,C1(N(C)C(C2=C(C1CSc1nnnn1CC(O)=O)NC(C(N)C2C)=O)=O)=O,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug170,C269H369N179O174,Antiviral,93 mg/day,"Photosensitivity, stomach upset",PharmaCompany4,CC1C2C(=O)CN(C(c3ccccc3)=C(O)N2C2C(C(C(O)C(C2C)C)O)O)C1=O,416.47400000000016,0.3394,7.0,4.0,5
DengueDrug171,C270H370N180O175,Antiviral,63 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany0,C(=O)(O)c1c(cccc1)OC(C)=O,180.15899999999996,1.3101,3.0,1.0,4
DengueDrug172,C271H371N181O176,Antiviral,88 mg/day,"Vision problems, heart issues",PharmaCompany1,c1ccc(Nc2ccc(C(CNC(C)C)O)cc2)nc1,271.364,2.856600000000001,4.0,3.0,8
DengueDrug173,C272H372N182O177,Antiviral,117 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany2,c1cc(CC(C)C)ccc1C(C)C(O)=O,206.28499999999997,3.073200000000001,1.0,1.0,6
DengueDrug174,C273H373N183O178,Antiviral,60 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany3,c1cccc(OC(=O)C)c1C(=O)O,180.159,1.3100999999999998,3.0,1.0,4
DengueDrug175,C274H374N184O179,Antiviral,151 mg/day,"Photosensitivity, stomach upset",PharmaCompany4,C1C(C2C(C)C(=O)N1C(c1ccccc1)=C(O)N2C1C(O)C(O)C(C(C)C1C)O)=O,416.47400000000016,0.33939999999999954,7.0,4.0,5
DengueDrug176,C275H375N185O180,Antiviral,186 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany0,CC[C@H]1[C@@H]([C@@H](C[C@H](O[C@H]1C)c1c(c(c(O)c(O)c1)O)O)O[C@H]1[C@H](O)[C@H](O[C@H](O)C1)N(C)C)O,473.5190000000002,0.48709999999999937,11.0,7.0,1
DengueDrug177,C276H376N186O181,Antiviral,122 mg/day,"Dizziness, fatigue, headache",PharmaCompany1,c1(N=C(N(C)C)SCCNC)n(C)cnc1,241.364,0.9217999999999995,5.0,1.0,3
DengueDrug178,C277H377N187O182,Antiviral,67 mg/day,"Dizziness, fatigue, headache",PharmaCompany2,n1cc(N=C(SCCNC)N(C)C)n(C)c1,241.364,0.9217999999999995,5.0,1.0,3
DengueDrug179,C278H378N188O183,Antiviral,179 mg/day,"Dizziness, fatigue, headache",PharmaCompany3,c1(n(cnc1)C)N=C(N(C)C)SCCNC,241.36399999999998,0.9217999999999997,5.0,1.0,3
DengueDrug180,C279H379N189O184,Antiviral,168 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany4,C12C(C(N(C)C(=O)C=2C(C)C(C(=O)N1)N)=O)CSc1n(CC(O)=O)nnn1,395.4010000000001,-2.1880999999999977,10.0,3.0,2
DengueDrug181,C280H380N190O185,Antiviral,95 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany0,c1c(ccc(NC(=O)C)c1)O,151.16500000000002,1.3506,2.0,2.0,4
DengueDrug182,C281H381N191O186,Antiviral,183 mg/day,"Photosensitivity, stomach upset",PharmaCompany1,C1(C(=O)N2CC(C1N(C1C(C)C(C(C(C1O)O)O)C)C(O)=C2c1ccccc1)=O)C,416.4740000000002,0.33940000000000126,7.0,4.0,5
DengueDrug183,C282H382N192O187,Antiviral,156 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany2,C12=C(NC(=O)C(C1C)N)C(CSc1n(nnn1)CC(=O)O)C(N(C2=O)C)=O,395.40100000000024,-2.188099999999996,10.0,3.0,2
DengueDrug184,C283H383N193O188,Antiviral,76 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany3,c1(C(O)=O)ccccc1OC(C)=O,180.15899999999996,1.3100999999999998,3.0,1.0,4
DengueDrug185,C284H384N194O189,Antiviral,183 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,[Na+].c1(C(c2ccccc2)C)c(C(C)C(=O)[O-])cccc1,276.311,-0.30419999999999847,2.0,0.0,7
DengueDrug186,C285H385N195O190,Antiviral,109 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany0,c1(ccccc1CSc1[nH]c(=O)c2=CC(OC)=C(NC=c2n1)OC)F,361.3980000000001,0.7848999999999996,6.0,2.0,0
DengueDrug187,C286H386N196O191,Antiviral,172 mg/day,"Dizziness, fatigue, headache",PharmaCompany1,N(C)(C)C(SCCNC)=Nc1n(cnc1)C,241.36400000000003,0.9217999999999995,5.0,1.0,3
DengueDrug188,C287H387N197O192,Antiviral,118 mg/day,"Dizziness, fatigue, headache",PharmaCompany2,N(C)CCSC(=Nc1n(C)cnc1)N(C)C,241.364,0.9217999999999997,5.0,1.0,3
DengueDrug189,C288H388N198O193,Antiviral,96 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,[Na+].c1cc(c(C(C)c2ccccc2)cc1)C(C([O-])=O)C,276.31100000000004,-0.30420000000000025,2.0,0.0,7
DengueDrug190,C289H389N199O194,Antiviral,103 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany4,C(C)(Cc1ccc(cc1)C(C)C(=O)O)C,206.28499999999997,3.073200000000001,1.0,1.0,6
DengueDrug191,C290H390N200O195,Antiviral,162 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany0,OC(=O)Cn1c(SCC2C3=C(C(N(C)C2=O)=O)C(C)C(N)C(N3)=O)nnn1,395.40100000000007,-2.188099999999997,10.0,3.0,2
DengueDrug192,C291H391N201O196,Antiviral,162 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany1,O=c1[nH]c(SCc2ccccc2F)nc2c1=CC(OC)=C(OC)NC=2,361.39800000000014,0.7848999999999999,6.0,2.0,0
DengueDrug193,C292H392N202O197,Antiviral,52 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,c1c([C@H]2O[C@@H](C)[C@H]([C@H](O)[C@H](O[C@H]3[C@@H]([C@H](O[C@H](O)C3)N(C)C)O)C2)CC)c(c(O)c(O)c1O)O,473.51900000000023,0.48709999999999926,11.0,7.0,1
DengueDrug194,C293H393N203O198,Antiviral,182 mg/day,"Vision problems, heart issues",PharmaCompany3,CN1CCN(c2cncc3c2ccc(c3)Cl)CC1,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug195,C294H394N204O199,Antiviral,84 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany4,c1(O)c(cc(O)c(c1O)O)[C@@H]1C[C@@H](O[C@H]2[C@@H]([C@H](O[C@@H](C2)O)N(C)C)O)[C@H]([C@@H]([C@@H](O1)C)CC)O,473.51900000000023,0.48709999999999926,11.0,7.0,1
DengueDrug196,C295H395N205O200,Antiviral,164 mg/day,"Vision problems, heart issues",PharmaCompany0,c1(ncccc1)Nc1ccc(cc1)C(O)CNC(C)C,271.36400000000003,2.8566000000000003,4.0,3.0,8
DengueDrug197,C296H396N206O201,Antiviral,137 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany1,O[C@@H]1C[C@@H](O[C@H]2[C@@H](O)[C@H](CC)[C@H](C)O[C@@H](C2)c2cc(c(c(O)c2O)O)O)[C@H](O)[C@H](O1)N(C)C,473.5190000000002,0.4870999999999994,11.0,7.0,1
DengueDrug198,C297H397N207O202,Antiviral,106 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,[Na+].c1cccc(c1)C(c1c(cccc1)C(C)C([O-])=O)C,276.31100000000004,-0.30419999999999936,2.0,0.0,7
DengueDrug199,C298H398N208O203,Antiviral,154 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,c1ccc(C(CCN(C)C)c2ccc(cn2)Cl)cc1,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug200,C299H399N209O204,Antiviral,94 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany4,c1c(ccc(c1)NC(=O)C)O,151.165,1.3505999999999996,2.0,2.0,4
DengueDrug201,C300H400N210O205,Antiviral,111 mg/day,"Vision problems, heart issues",PharmaCompany0,C1N(CCN(C1)c1cncc2cc(ccc21)Cl)C,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug202,C301H401N211O206,Antiviral,59 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany1,c1cc(c(CSc2nc3c(=CC(=C(OC)NC=3)OC)c(=O)[nH]2)cc1)F,361.3980000000001,0.7848999999999996,6.0,2.0,0
DengueDrug203,C302H402N212O207,Antiviral,118 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,[Na+].c1cccc(C(C)c2ccccc2)c1C(C([O-])=O)C,276.31100000000004,-0.30419999999999936,2.0,0.0,7
DengueDrug204,C303H403N213O208,Antiviral,187 mg/day,"Vision problems, heart issues",PharmaCompany3,c1c2c(cc(c1)Cl)cncc2N1CCN(CC1)C,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug205,C304H404N214O209,Antiviral,68 mg/day,"Vision problems, heart issues",PharmaCompany4,c1c(C(O)CNC(C)C)ccc(c1)Nc1ncccc1,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug206,C305H405N215O210,Antiviral,137 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany0,n1nn(c(SCC2C(=O)N(C(C3=C2NC(=O)C(N)C3C)=O)C)n1)CC(O)=O,395.4010000000002,-2.188099999999997,10.0,3.0,2
DengueDrug207,C306H406N216O211,Antiviral,156 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,c1c(cccc1)C(c1ccc(cn1)Cl)CCN(C)C,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug208,C307H407N217O212,Antiviral,174 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,[C@H]1(C[C@H]([C@@H]([C@@H](N(C)C)O1)O)O[C@@H]1C[C@H](O[C@H]([C@H]([C@@H]1O)CC)C)c1cc(c(c(O)c1O)O)O)O,473.51900000000023,0.4870999999999997,11.0,7.0,1
DengueDrug209,C308H408N218O213,Antiviral,75 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,c1ccc(cc1)C(c1ncc(cc1)Cl)CCN(C)C,274.795,3.8186000000000018,2.0,0.0,7
DengueDrug210,C309H409N219O214,Antiviral,89 mg/day,"Photosensitivity, stomach upset",PharmaCompany4,C1(C)C(C(O)C(O)C(C1C)N1C2C(CN(C(=C1O)c1ccccc1)C(=O)C2C)=O)O,416.4740000000001,0.33940000000000087,7.0,4.0,5
DengueDrug211,C310H410N220O215,Antiviral,94 mg/day,"Vision problems, heart issues",PharmaCompany0,OC(CNC(C)C)c1ccc(Nc2ncccc2)cc1,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug212,C311H411N221O216,Antiviral,161 mg/day,"Photosensitivity, stomach upset",PharmaCompany1,c1cc(C2=C(N(C3C(C)C(C)C(C(C3O)O)O)C3C(C(N2CC3=O)=O)C)O)ccc1,416.4740000000002,0.33939999999999987,7.0,4.0,5
DengueDrug213,C312H412N222O217,Antiviral,121 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany2,N1C=c2nc([nH]c(c2=CC(OC)=C1OC)=O)SCc1ccccc1F,361.3980000000001,0.7848999999999995,6.0,2.0,0
DengueDrug214,C313H413N223O218,Antiviral,102 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany3,COC1C=c2c([nH]c(nc2=CNC=1OC)SCc1ccccc1F)=O,361.3980000000001,0.7849000000000006,6.0,2.0,0
DengueDrug215,C314H414N224O219,Antiviral,61 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany4,c1ccc(c(c1)C(O)=O)OC(C)=O,180.15899999999996,1.3100999999999998,3.0,1.0,4
DengueDrug216,C315H415N225O220,Antiviral,160 mg/day,"Vision problems, heart issues",PharmaCompany0,C(O)(CNC(C)C)c1ccc(cc1)Nc1ccccn1,271.36400000000003,2.856600000000001,4.0,3.0,8
DengueDrug217,C316H416N226O221,Antiviral,96 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany1,c1(C(C(O)=O)C)ccc(CC(C)C)cc1,206.28499999999997,3.0732000000000017,1.0,1.0,6
DengueDrug218,C317H417N227O222,Antiviral,106 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,[C@@H]1([C@H](O)[C@H](O[C@@H]2C[C@H](O[C@@H]([C@H]2O)N(C)C)O)C[C@H](O[C@H]1C)c1c(c(O)c(c(O)c1)O)O)CC,473.51900000000023,0.4870999999999987,11.0,7.0,1
DengueDrug219,C318H418N228O223,Antiviral,186 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany3,C12C(C)C(C(NC=1C(CSc1nnnn1CC(=O)O)C(=O)N(C2=O)C)=O)N,395.4010000000002,-2.1880999999999977,10.0,3.0,2
DengueDrug220,C319H419N229O224,Antiviral,55 mg/day,"Dizziness, fatigue, headache",PharmaCompany4,C(SC(N(C)C)=Nc1cncn1C)CNC,241.36400000000003,0.9217999999999997,5.0,1.0,3
